speed,direction,direction_disp,x,y
4.7823,289.26,89.437,309.82,156.99
6.1138,289.97,94.089,309.82,156.7
8.121,290.63,92.141,309.79,156.34
8.1417,291.43,94.606,309.78,155.85
9.0383,292.31,98.073,309.74,155.36
9.5481,292.94,98.961,309.66,154.83
11.019,293.86,98.842,309.57,154.26
12.49,294.59,98.751,309.47,153.61
5.6938,295.14,75.26,309.36,152.87
5.8626,295.59,30.584,309.44,152.54
8.1954,296.24,337.84,309.75,152.36
11.637,296.65,331.89,310.2,152.54
16.523,296.95,328.74,310.82,152.87
20.031,297.14,328.89,311.66,153.39
23.927,297.27,326.13,312.69,154.01
28.254,297.1,323.52,313.88,154.81
32.219,296.76,325.03,315.25,155.82
36.852,296.33,322.37,316.83,156.92
39.121,295.81,322.74,318.58,158.27
41.782,295.16,320.96,320.45,159.69
45.523,294.5,319.22,322.4,161.27
45.793,293.95,320.44,324.47,163.06
47.237,293.23,320.57,326.59,164.81
48.783,292.41,320.8,328.77,166.61
49.501,291.67,319.17,331.04,168.46
49.81,291.09,321.76,333.29,170.4
50.208,290.43,323.45,335.64,172.25
53.443,290.02,320.66,338.06,174.04
48.404,289.98,323.27,340.54,176.08
42.755,289.65,327.69,342.86,177.81
38.355,288.94,333.84,345.03,179.18
35.061,288.4,334.91,347.1,180.2
30.915,287.99,338.31,349,181.09
27.08,287.67,335.3,350.73,181.78
24.061,287.07,335.44,352.2,182.46
23.632,286.78,335.67,353.52,183.06
21.198,286.7,330.1,354.81,183.64
18.303,286.58,334.6,355.91,184.27
17.181,286.41,333.31,356.9,184.74
17.288,286.4,335.26,357.82,185.21
15.971,286.32,339.92,358.77,185.64
17.149,286.29,331.93,359.67,185.97
16.628,286.6,326.19,360.57,186.45
15.698,286.86,328.14,361.4,187.01
16.436,287.07,327.21,362.2,187.51
15.297,287.3,316.98,363.03,188.04
14.792,287.39,315.13,363.7,188.67
14.709,287.69,312.83,364.33,189.29
12.856,287.93,311.83,364.93,189.94
14.268,288.31,302.97,365.45,190.52
15.228,289.03,296.06,365.91,191.23
13.239,289.81,299.81,366.31,192.05
12.891,290.73,301.39,366.71,192.74
12.536,291.93,305.78,367.11,193.4
10.807,293.51,306.95,367.55,194.01
6.2774,295.01,320.29,367.94,194.53
5.433,296.4,328.94,368.23,194.77
5.7692,297.99,320.92,368.51,194.94
4.501,299.65,337.78,368.78,195.16
3.2511,300.8,38.666,369.03,195.26
3.6237,301.54,69.64,369.18,195.14
5.47,301.89,81.825,369.26,194.94
5.209,302.1,71.215,369.3,194.61
7.133,302.46,76.946,369.4,194.32
6.818,302.62,73.367,369.5,193.9
9.5407,302.84,70.034,369.62,193.51
7.2285,303.46,60.146,369.81,192.97
8.1373,303.47,77.226,370.03,192.59
6.5473,302.96,69.602,370.14,192.12
8.2219,302.41,74.844,370.27,191.75
11.225,301.73,85.075,370.4,191.27
14.433,300.9,90.882,370.46,190.6
15.233,299.85,92.162,370.45,189.73
13.207,298.05,88.211,370.41,188.82
7.8138,295.06,79.028,370.44,188.03
4.8114,291.19,67.546,370.53,187.57
5.0538,287.16,64.345,370.64,187.3
4.2206,283.07,53.026,370.77,187.03
7.0139,279.15,59.581,370.92,186.83
9.8467,277.99,62.386,371.13,186.46
7.3644,279.25,29.938,371.41,185.94
8.3213,282.29,8.1194,371.79,185.72
9.6409,284.55,338.6,372.28,185.65
12.286,286.65,317.31,372.82,185.86
14.582,288.41,306.52,373.37,186.36
17.084,289.01,297.83,373.89,187.06
18.768,288.79,291.65,374.36,187.97
21.364,287.58,284.4,374.78,189.02
24.264,285.02,273.99,375.1,190.26
29.163,280.88,266.88,375.2,191.71
31.997,275.15,267.83,375.1,193.46
37.427,270.83,268.51,375.03,195.38
39.919,267.93,267.22,374.97,197.62
40.013,265.88,265.12,374.86,200.01
36.124,263.3,263.23,374.65,202.4
36.488,259.41,263.08,374.4,204.56
36.008,254.62,262.99,374.13,206.73
36.408,249.35,260.98,373.87,208.87
39.979,243.05,261.28,373.53,211.03
46.226,238.96,261.42,373.16,213.4
40.181,237.73,258.64,372.75,216.15
40.279,236.85,255.77,372.28,218.51
36.673,236.11,252.45,371.68,220.85
36.163,235.86,251.63,371.02,222.95
34.411,236.18,248.65,370.33,225.01
32.617,236.37,245.92,369.58,226.93
30.807,236.33,244.16,368.78,228.72
28.509,235.93,247.63,367.98,230.38
23.4,235.55,250.2,367.33,231.96
19.806,234.97,256.42,366.85,233.29
19.866,234.45,258.54,366.57,234.44
18.751,233.44,257.22,366.34,235.61
19.137,232.16,256.87,366.09,236.71
15.92,230.43,254,365.83,237.82
16.495,228.98,253.15,365.56,238.74
15.602,227.98,248.04,365.28,239.69
14.361,227.19,249.08,364.93,240.56
12.112,226.52,247.91,364.62,241.36
12.329,226.6,244.55,364.34,242.04
6.7707,226.72,242.32,364.03,242.7
6.3471,226.82,240.29,363.84,243.06
5.488,226.8,214.18,363.65,243.39
7.3118,226.24,208.64,363.38,243.58
6.4131,224.72,149.57,362.99,243.79
8.2859,222.3,134.79,362.66,243.59
8.0941,219.29,143.37,362.31,243.24
10.564,215.66,137.69,361.92,242.95
10.646,211.31,134.5,361.45,242.53
11.42,206.73,145.33,361,242.07
11.491,202.85,132.83,360.44,241.68
11.751,198.81,131.67,359.97,241.17
9.438,195.17,129.05,359.5,240.65
11.886,192.54,134.26,359.15,240.21
11.668,190.08,148.22,358.65,239.7
11.863,187.33,149.55,358.05,239.33
10.76,185.19,154.9,357.44,238.97
12.312,183.82,169.74,356.85,238.69
12.075,183.82,181.26,356.13,238.56
13.351,184.19,181.52,355.4,238.58
19.026,185.15,206.45,354.6,238.6
21.782,187.53,213.24,353.58,239.11
24.113,189.77,221.69,352.49,239.82
25.426,190.77,225.79,351.41,240.79
31.493,190.78,229.74,350.34,241.88
34.355,190.57,232.21,349.12,243.32
36.194,190.75,235.37,347.86,244.95
37.463,191.18,240.32,346.63,246.74
37.597,192.06,241.05,345.51,248.69
36.941,192.8,247.31,344.42,250.66
39.097,193.52,246.11,343.57,252.71
42.665,194.09,246.72,342.62,254.85
43.851,194.41,244.71,341.6,257.21
44.306,194.35,247.9,340.48,259.58
44.637,194.01,249.51,339.48,262.05
47.547,193.81,250.46,338.54,264.56
47.943,193.27,249.66,337.59,267.25
47.295,192.46,251.06,336.59,269.94
45.631,192.03,252.09,335.67,272.63
45.381,191.5,253.09,334.82,275.23
45.858,190.96,252.64,334.03,277.84
43.508,190.27,251,333.21,280.46
42.203,189.32,251.77,332.36,282.93
39.846,188.76,251.09,331.57,285.34
39.026,187.98,251.32,330.79,287.6
35.991,187.02,253.29,330.04,289.82
33.984,186.06,253.5,329.42,291.88
33.105,185.44,251.54,328.84,293.84
34.12,184.95,250.87,328.22,295.72
33.129,184.47,245.6,327.54,297.66
34.895,183.25,244.14,326.72,299.47
32.112,182.78,245.17,325.81,301.35
32.75,182.37,249.63,325,303.1
32,182.14,252.29,324.32,304.94
31.125,182.29,257.08,323.73,306.77
27.387,182.69,257.39,323.32,308.59
26.642,183.09,263.1,322.96,310.2
28.507,183.49,261.6,322.76,311.78
29.75,183.23,261.01,322.51,313.47
29.898,182.84,264.02,322.24,315.24
28.806,182.31,267.12,322.05,317.02
30.855,181.53,266.16,321.96,318.75
31.406,180.63,266.72,321.84,320.59
29.743,179.25,266.53,321.73,322.48
28.155,177.88,269.46,321.62,324.26
24.487,176.79,272.15,321.61,325.95
21.971,175.85,270.57,321.66,327.41
20.306,174.92,270.99,321.67,328.73
18.452,173.97,266.59,321.7,329.95
16.536,173.42,270.76,321.63,331.06
15.229,173.23,272.14,321.64,332.05
13.419,172.93,270.36,321.68,332.96
11.477,172.43,263.41,321.68,333.77
9.6952,171.98,252.61,321.6,334.45
9.2653,171.51,238.93,321.43,335.01
8.4019,170.89,233.48,321.14,335.48
8.7445,170.33,216.63,320.84,335.89
7.4946,169.98,200.56,320.42,336.2
7.2781,170.18,195.39,320,336.36
9.3171,170.61,186.77,319.58,336.47
10.14,170.97,174.05,319.02,336.54
9.3827,171.23,174.38,318.42,336.48
9.161,171.63,158.98,317.86,336.42
8.087,172.41,159.72,317.35,336.22
8.364,173.3,172.19,316.89,336.06
10.493,174.18,196.03,316.39,335.99
10.905,174.86,206.79,315.79,336.16
10.503,175.45,215.49,315.2,336.46
9.1937,175.92,233.75,314.69,336.82
11.583,176.51,235.66,314.36,337.27
11.687,177.27,247.97,313.97,337.84
12.582,177.26,245.5,313.71,338.49
14.036,177.63,249.13,313.4,339.18
15.288,178.03,255.21,313.1,339.97
15.792,178.41,253.38,312.86,340.85
16.77,178.67,252.18,312.59,341.76
17.648,178.94,256.34,312.28,342.72
17.236,179.07,253.6,312.03,343.75
16.9,178.8,253.26,311.74,344.74
15.138,178.66,255.4,311.45,345.71
13.404,178.8,255.6,311.22,346.59
10.421,178.93,260.06,311.02,347.37
9.8785,179.47,250.28,310.91,347.98
8.5285,179.73,236.96,310.71,348.54
6.9254,179.87,227.83,310.43,348.97
6.4966,180.13,208.66,310.15,349.28
5.6023,180.53,186.31,309.81,349.47
6.8255,180.94,159.7,309.48,349.5
9.4229,181.22,148.9,309.09,349.36
10.419,181.5,142.68,308.61,349.07
12.023,181.39,143,308.11,348.69
13.765,181.97,141.59,307.54,348.26
14.358,182.44,135.86,306.89,347.74
16.621,182.49,134.35,306.27,347.14
15.013,182.98,133.34,305.57,346.43
16.268,183.8,126.55,304.96,345.77
17.17,184.54,130.44,304.37,344.99
16.246,185.28,125.66,303.71,344.21
16.533,185.73,127.02,303.14,343.41
12.634,186.17,113.06,302.54,342.62
13.259,186.05,128.68,302.24,341.92
12.452,186.36,137.99,301.75,341.3
11.256,186.46,134.83,301.19,340.8
8.5599,186.4,133.75,300.72,340.32
7.1318,186.69,135.49,300.36,339.95
6.1796,186.8,117.47,300.06,339.65
5.1224,186.64,114.81,299.88,339.32
4.1643,186.42,113.59,299.76,339.05
2.8031,186.23,140.07,299.66,338.82
2.8259,185.83,126.14,299.53,338.71
2.8086,185.26,114.93,299.43,338.57
2.8337,183.94,82.896,299.36,338.42
2.9652,181.82,83.213,299.38,338.25
4.9358,179.33,57.768,299.4,338.07
6.1803,175.67,70.951,299.56,337.82
6.5996,172.08,73.407,299.68,337.47
8.3347,168.47,73.498,299.79,337.09
7.8773,164.97,78.769,299.93,336.61
7.883,162.3,94.477,300.02,336.15
10.211,159.47,134.47,299.99,335.68
8.986,158.14,124.83,299.56,335.24
8.4524,155.69,150.06,299.25,334.8
10.696,153.33,161.31,298.81,334.55
12.87,151.52,168.97,298.2,334.34
14.314,150.06,177.35,297.44,334.19
16.768,148.91,186.29,296.59,334.15
19.423,147.64,193.31,295.59,334.26
22.123,146.33,200.65,294.45,334.53
21.394,145.19,201.77,293.21,335
21.888,144.31,211.39,292.02,335.48
23.598,143.75,213.63,290.9,336.16
25.439,143.37,219.9,289.72,336.94
26.663,143.4,221.4,288.55,337.92
29.193,143.64,226.04,287.35,338.98
30.047,145.04,230.04,286.13,340.24
32.574,146.17,234.43,284.97,341.62
33.928,147.64,235.06,283.84,343.21
33.191,149.34,236.92,282.67,344.88
32.662,150.99,240.03,281.58,346.55
31.123,152.65,240.91,280.6,348.25
31.369,153.88,243.87,279.7,349.88
26.615,155.33,245.25,278.87,351.57
23.235,156.76,251.74,278.2,353.02
19.589,157.8,256.92,277.76,354.34
15.639,158.74,255.38,277.5,355.49
14.539,159.19,259.57,277.26,356.4
11.564,159.59,260.38,277.1,357.25
8.3424,159.23,263.35,276.99,357.94
8.0359,158.36,266.55,276.93,358.44
2.284,156.92,264.52,276.9,358.92
0.83259,154.61,121.57,276.89,359.05
3.6962,152.01,92.651,276.86,359.01
7.4274,149.04,96.741,276.85,358.79
13.281,146.03,101.98,276.8,358.35
15.178,142.4,105.05,276.63,357.57
17.869,138.69,106.22,276.39,356.69
19.456,134.69,103,276.1,355.66
14.767,130.19,123.69,275.83,354.52
22.387,126.68,117.13,275.34,353.78
24.165,122.1,118.49,274.73,352.59
23.821,117.78,117.62,274.04,351.31
19.321,113.69,131.66,273.37,350.05
22.776,110.51,128.36,272.6,349.18
24.244,106.92,128.06,271.76,348.11
22.829,102.9,129.74,270.86,346.96
22.527,99.264,125.29,269.98,345.91
21.348,95.367,123.22,269.2,344.81
21.09,91.731,121.7,268.5,343.74
22.345,87.986,119.34,267.84,342.66
20.794,84.205,123.79,267.18,341.49
21.916,80.796,119.71,266.49,340.45
20.923,77.578,122.13,265.83,339.31
19.15,74.786,123.77,265.17,338.25
18.149,71.874,126.43,264.53,337.29
19.948,69.157,124.14,263.88,336.42
17.869,66.495,127.1,263.21,335.43
18.432,63.905,123.98,262.56,334.57
22.145,61.993,107.64,261.94,333.65
16.803,60.988,104.06,261.54,332.39
19.039,59.937,80.465,261.3,331.41
25.199,58.424,75.283,261.49,330.28
30.392,56.739,73.714,261.87,328.82
27.227,55.431,70.018,262.38,327.07
23.857,53.822,65.687,262.94,325.54
21.883,51.781,71.675,263.53,324.23
17.074,49.764,83.251,263.94,322.99
19.436,48.27,82.775,264.06,321.97
17.88,47.239,81.626,264.21,320.81
18.389,46.745,85.486,264.36,319.75
16.745,46.514,88.552,264.45,318.65
16.353,47.521,87.029,264.48,317.65
16.935,49.899,85.692,264.53,316.67
21.59,63.97,78.433,264.6,315.65
18.38,186.17,71.42,264.86,314.38
15.004,202.6,74.789,265.22,313.34
14.094,206.85,81.772,265.45,312.47
12.004,202.86,79.882,265.57,311.63
9.7933,191.61,88.333,265.7,310.92
7.9118,145.43,101.22,265.72,310.34
8.2336,81.254,174.27,265.62,309.87
12.577,67.126,194.58,265.13,309.82
12.28,63.292,189,264.4,310.01
9.1035,61.077,174.04,263.67,310.13
9.906,57.529,175.88,263.13,310.07
7.5178,55.19,158.7,262.54,310.03
6.2406,52.576,128.52,262.12,309.86
6.2107,50.237,138.24,261.88,309.57
6.5736,48.63,160.1,261.61,309.32
6.9958,47.708,165.19,261.24,309.19
5.1182,47.247,136.69,260.83,309.08
5.3115,46.743,116.57,260.61,308.87
5.2233,46.464,170,260.46,308.58
11.532,46.11,209.01,260.16,308.53
13.006,45.604,208.47,259.55,308.87
7.3298,45.533,197.63,258.86,309.24
4.7239,45.593,198.71,258.45,309.37
5.0123,45.327,175.99,258.18,309.46
4.1241,45.218,135.7,257.88,309.44
3.388,44.874,130.93,257.7,309.27
4.7974,44.521,94.897,257.57,309.11
6.7408,44.377,82.178,257.54,308.83
6.2129,44.468,82.642,257.6,308.43
4.3346,44.586,152.17,257.64,308.06
6.3205,45,177.4,257.41,307.94
5.481,44.82,185.8,257.04,307.92
5.0688,45.371,197.53,256.71,307.95
5.8369,46.666,216.43,256.42,308.04
1.9273,48.351,164.7,256.14,308.25
1.0668,47.569,121.66,256.03,308.22
3.4151,46.551,212.43,255.99,308.17
7.4846,45.785,221.25,255.82,308.28
5.7856,45.21,222.66,255.48,308.57
3.447,44.679,205.01,255.23,308.81
3.0905,44.634,213.44,255.04,308.89
5.9885,43.975,214.56,254.88,309
2.0423,42.723,189.76,254.59,309.2
2.8529,40.727,71.483,254.47,309.22
1.2146,33.44,112,254.52,309.06
3.201,224.38,77.233,254.49,308.99
1.9838,222.25,182.32,254.54,308.8
6.6557,221.94,222.42,254.42,308.81
11.157,222.79,225.33,254.12,309.08
9.6259,224.34,222.15,253.65,309.55
6.4344,227.86,229.57,253.22,309.94
6.3789,248.75,226.68,252.97,310.24
6.3099,25.942,212.81,252.71,310.51
5.802,27.848,204.85,252.39,310.72
9.4588,13.736,220.86,252.08,310.87
5.8226,345.96,213.63,251.65,311.24
2.1237,330.64,141.7,251.36,311.43
0.56393,336.37,176.24,251.26,311.35
2.2835,29.284,201.1,251.22,311.35
4.0622,37.98,204.44,251.1,311.4
6.8248,40.629,210.39,250.87,311.5
9.9759,41.474,214.79,250.52,311.71
13.381,42.059,215.19,250.03,312.05
13.216,42.697,218.8,249.37,312.51
7.8348,42.763,219.56,248.75,313.01
4.5819,42.604,229.27,248.39,313.31
1.0802,42.835,243.74,248.21,313.52
3.5629,42.805,50.321,248.18,313.57
7.2379,42.818,49.298,248.32,313.41
7.1949,42.801,49.698,248.6,313.08
9.1312,42.883,56.269,248.88,312.75
7.3534,43.308,48.951,249.19,312.29
7.4606,43.395,42.652,249.48,311.96
8.0852,43.231,45.546,249.81,311.66
8.4739,43.15,48.67,250.15,311.31
4.7774,43.111,53.017,250.48,310.93
4.181,42.993,223.87,250.65,310.7
6.3961,42.928,207.41,250.47,310.88
1.32,42.785,117.02,250.13,311.05
6.9945,42.639,45,250.1,310.98
10.341,42.709,43.627,250.39,310.69
14.096,42.901,43.993,250.84,310.26
14.687,43.104,43.668,251.45,309.67
7.9745,43.136,36.501,252.09,309.06
4.829,43.206,53.13,252.47,308.78
2.3525,43.378,106.25,252.65,308.54
2.4928,43.376,111.15,252.61,308.41
3.278,43.48,186.69,252.55,308.27
6.1377,43.641,210.21,252.36,308.29
3.1577,43.756,197.81,252.04,308.48
0.97485,43.93,187.81,251.86,308.54
1.3621,43.925,194.91,251.8,308.54
2.7457,44.073,135.98,251.72,308.56
1.7031,44.22,191.87,251.6,308.45
1.8257,44.295,141.32,251.5,308.47
1.7031,44.371,191.87,251.42,308.4
2.2379,44.446,67.271,251.32,308.42
5.6206,44.551,52.828,251.37,308.3
3.657,44.68,82.04,251.57,308.03
3.3106,44.895,164.73,251.6,307.81
3.6464,45.084,180.87,251.41,307.76
4.2144,45.311,193.49,251.19,307.77
3.5289,45.613,183.77,250.95,307.82
5.0854,45.607,108.67,250.74,307.84
5.3682,45.302,94.658,250.64,307.55
4.5547,44.601,99.396,250.61,307.23
8.078,43.705,92.79,250.57,306.96
12.743,42.956,78.435,250.54,306.47
19.785,41.942,75.826,250.7,305.73
18.103,41.058,86.447,250.99,304.57
20.791,39.987,91.201,251.06,303.49
24.62,38.744,92.139,251.03,302.24
26.153,37.692,92.013,250.97,300.77
29.356,36.424,92.052,250.92,299.2
31.846,35.087,88.654,250.86,297.44
34.05,33.576,86.525,250.9,295.53
38.721,32.099,86.228,251.03,293.49
39.615,30.672,85.105,251.18,291.17
42.489,29.258,83.178,251.38,288.8
44.091,27.501,81.425,251.68,286.27
46.393,26.67,81.508,252.08,283.66
48.695,26.486,81.583,252.49,280.9
49.326,26.824,81.801,252.92,278.01
45.532,26.382,84.296,253.34,275.08
45.683,25.474,82.161,253.61,272.36
45.458,23.928,81.06,253.98,269.65
43.608,22.469,82.545,254.41,266.95
40.406,21.2,78.222,254.75,264.36
37.941,19.855,76.696,255.24,261.99
37.128,18.298,72.393,255.77,259.77
31.243,16.93,69.193,256.44,257.65
28.491,15.714,65.242,257.11,255.9
24.758,14.502,59.906,257.82,254.34
23.203,13.457,58.673,258.57,253.06
21.097,12.493,59.373,259.29,251.87
20.57,11.56,61.95,259.94,250.78
16.901,10.646,58.03,260.52,249.69
16.688,9.6707,63.458,261.05,248.83
13.485,8.6606,66.01,261.5,247.93
11.359,7.8116,78.652,261.83,247.2
13.173,7.1133,73.461,261.96,246.53
10.985,6.4082,64.96,262.19,245.77
9.0479,5.7389,79.688,262.47,245.17
9.9282,5.4244,53.066,262.56,244.64
6.0458,4.8351,53.248,262.92,244.16
6.3873,4.3251,54.779,263.14,243.87
7.057,4.0445,33.565,263.36,243.56
4.9622,3.6179,45.698,263.71,243.32
5.6502,3.3219,47.514,263.92,243.11
5.0484,3.3164,34.376,264.15,242.86
6.3038,3.2219,58.077,264.4,242.69
7.0612,3.1273,53.838,264.6,242.37
10.118,2.9381,54.793,264.85,242.03
9.4411,2.8435,48.009,265.2,241.53
9.1251,2.7443,39.737,265.58,241.11
7.8476,2.7488,22.34,266,240.76
9.4853,2.8458,23.724,266.44,240.58
9.8515,2.9454,4.2166,266.96,240.35
11.008,3.0851,5.0333,267.55,240.31
13.756,3.2637,356.53,268.2,240.25
13.672,3.2318,350.03,269.03,240.3
12.772,3.4076,351.51,269.84,240.44
15.041,3.6749,347.71,270.59,240.56
12.248,3.811,344.44,271.48,240.75
12.717,4.4373,356.95,272.18,240.94
11.105,4.9146,350.92,272.95,240.99
9.5613,5.3502,354.49,273.6,241.09
7.8605,5.8098,2.8981,274.17,241.15
6.6719,6.3602,2.2759,274.65,241.12
5.5918,6.7204,11.327,275.05,241.11
5.1371,7.069,357.57,275.37,241.04
3.3897,7.3149,10.46,275.68,241.05
1.6326,7.5827,36.27,275.88,241.02
0.83333,7.749,0,275.96,240.96
1.3621,7.749,104.91,276.01,240.96
1.2345,7.8257,106.49,275.99,240.88
2.1697,7.7248,135,275.97,240.81
2.7661,7.5238,154.66,275.88,240.72
2.9332,7.4353,148.46,275.73,240.65
3.4919,7.258,144.72,275.58,240.55
4.5779,7.1582,143.58,275.41,240.43
3.4171,6.8817,146.53,275.19,240.27
3.7054,6.6058,140.29,275.01,240.16
4.1881,6.4188,132.89,274.84,240.01
5.2176,6.0555,153.02,274.67,239.83
2.9332,5.8878,148.46,274.39,239.69
2.5343,5.7106,142.74,274.24,239.6
2.5964,5.5247,164.34,274.12,239.5
1.808,5.3475,157.19,273.97,239.46
1.1838,5.1703,180,273.87,239.42
1.4912,5.1622,151.97,273.8,239.42
0.49558,4.9929,135,273.72,239.38
0.50074,4.8966,195.34,273.7,239.36
0.83333,4.7267,90,273.67,239.36
0.87444,4.7267,197.64,273.67,239.31
0.35043,4.3714,90,273.62,239.33
3.5571,4.2825,203.76,273.62,239.31
6.0837,4.2641,172.28,273.43,239.4
6.4593,4.1281,188.6,273.07,239.35
6.2345,4.0191,170.29,272.68,239.4
3.8004,3.8077,190.99,272.31,239.34
1.9828,3.7022,155.15,272.09,239.38
2.1237,3.7147,128.3,271.98,239.33
2.1237,3.7209,128.3,271.9,239.23
1.7702,3.7272,138.03,271.82,239.13
2.647,3.6368,116.57,271.74,239.06
3.1978,3.4375,132.24,271.67,238.92
2.5099,3.2497,109.39,271.54,238.78
1.8634,3.0561,116.57,271.49,238.64
2.6055,3.0561,133.67,271.44,238.54
2.3054,2.7749,111.19,271.34,238.42
2.0443,2.8721,144.62,271.29,238.3
1.2345,2.7749,106.49,271.19,238.22
2.802,2.6732,107.3,271.17,238.15
0.96581,2.6246,90,271.12,237.99
1.5579,2.8187,122.34,271.12,237.93
3.2307,2.9158,17.54,271.07,237.86
7.0227,3.1869,5.1554,271.25,237.8
6.8848,3.6173,8.8191,271.67,237.76
6.7179,4.148,14.779,272.08,237.7
6.723,4.7148,43.029,272.47,237.59
4.9513,5.5275,127.11,272.76,237.32
4.8995,5.8921,107.49,272.58,237.08
9.2403,6.3656,85.65,272.5,236.8
10.945,7.0278,83.791,272.54,236.25
14.698,7.68,89.15,272.61,235.6
17.851,8.4507,86.198,272.62,234.71
18.166,9.4699,88.895,272.69,233.64
21.499,10.396,89.066,272.71,232.55
21.661,11.319,86.867,272.73,231.27
24.659,12.419,86.433,272.81,229.97
27.258,13.624,82.514,272.9,228.49
27.72,15.291,82.915,273.11,226.87
28.358,17.089,83.345,273.32,225.22
29.959,18.985,84.758,273.51,223.53
32.582,20.948,86.149,273.68,221.74
31.812,22.95,92.502,273.81,219.79
31.45,24.646,99.085,273.73,217.88
35.551,26.08,95.996,273.43,216.02
39.734,27.966,93.552,273.2,213.9
40.314,30.249,98.455,273.06,211.52
39.022,32.392,96.199,272.7,209.12
35.523,34.159,106.33,272.45,206.8
33.12,35.789,118.75,271.85,204.75
30.297,37.422,129.38,270.89,203.01
28.043,38.685,142.8,269.74,201.6
27.301,39.82,153.76,268.4,200.59
29.002,41.141,143.75,266.93,199.86
29.904,43.368,143.24,265.53,198.83
33.102,45.859,137.47,264.09,197.76
32.8,48.832,145.08,262.63,196.42
33.771,51.46,154.51,261.01,195.29
34.543,53.491,166.52,259.18,194.42
34.418,55.236,159.52,257.17,193.94
34.78,57.132,151.61,255.23,193.21
33.795,58.73,156.03,253.4,192.22
33.889,59.975,149.76,251.55,191.4
32.403,61.076,148.21,249.79,190.37
32.329,61.765,154.09,248.14,189.35
31.623,62.233,163.15,246.39,188.5
28.213,62.688,167.7,244.58,187.95
25.043,62.772,161.34,242.92,187.59
23.28,62.614,148.99,241.5,187.11
21.831,62.423,137.83,240.3,186.39
24.117,62.155,124.3,239.33,185.51
26.189,61.924,115.58,238.51,184.32
27.317,61.504,110.37,237.84,182.9
22.722,60.675,113.77,237.27,181.36
18.868,59.631,117.08,236.72,180.11
15.589,58.484,119.48,236.2,179.11
13.484,57.207,112.55,235.74,178.29
15.288,56.029,98.582,235.43,177.54
20.767,54.839,90.987,235.29,176.64
13.271,53.891,96.806,235.27,175.39
9.5612,52.549,102.42,235.18,174.6
9.2193,51.038,102.88,235.05,174.04
7.6037,49.588,105.68,234.93,173.5
7.0531,48.146,108.07,234.81,173.06
5.244,46.657,120.62,234.68,172.66
5.5763,45.325,128.93,234.52,172.39
7.8783,44.025,128.34,234.31,172.13
7.8424,42.816,147.57,234.01,171.76
8.5236,41.56,144.86,233.62,171.51
8.1265,40.092,156.51,233.2,171.21
8.1874,38.667,150.17,232.75,171.02
8.6514,37.284,157.06,232.32,170.77
9.3294,36.299,176.8,231.85,170.57
5.3248,35.69,145.43,231.29,170.54
5.4391,34.649,130.76,231.02,170.36
5.0359,33.92,134.85,230.81,170.11
6.5649,33.024,122.75,230.6,169.9
5.8993,31.953,121.34,230.38,169.57
6.1277,30.734,106.62,230.2,169.26
10.278,29.455,95.129,230.1,168.91
9.3639,28.432,94.292,230.04,168.3
10.253,27.458,101.52,230,167.74
8.7539,26.656,109.44,229.87,167.13
10.309,25.962,81.442,229.7,166.64
12.778,25.443,67.38,229.79,166.03
13.507,24.513,60.84,230.09,165.32
12.978,23.588,47.723,230.48,164.61
14.244,22.771,43.116,231.01,164.04
12.785,22.154,31.307,231.63,163.45
13.655,21.65,31.994,232.29,163.05
14.28,21.085,26.634,232.98,162.62
14.803,20.562,19.197,233.75,162.23
18.135,20.106,24.429,234.58,161.94
11.04,19.69,23.4,235.58,161.49
10.167,19.348,18.351,236.18,161.23
9.044,19.131,12.887,236.76,161.04
5.1365,19.006,344.97,237.29,160.92
1.3017,18.883,318.37,237.59,161
3.2479,18.916,270.26,237.65,161.05
4.6643,18.947,254.65,237.65,161.24
4.6807,18.98,284.06,237.57,161.51
7.3706,19.006,335.33,237.64,161.78
8.8904,19.132,357.09,238.04,161.97
5.0923,19.14,333.67,238.58,162
3.1308,18.983,307.01,238.85,162.13
3.6296,19.086,312.52,238.96,162.28
1.3342,19.381,242.53,239.11,162.44
1.0359,19.589,233.56,239.07,162.51
1.2962,19.697,169.26,239.04,162.56
1.6713,19.876,209.91,238.96,162.55
2.0443,19.988,215.38,238.87,162.6
1.7031,20.09,168.13,238.77,162.67
1.7031,19.988,191.87,238.67,162.65
1.7666,20.09,118.15,238.57,162.67
1.7352,20.244,163.84,238.52,162.58
3.1588,20.346,125.67,238.42,162.55
4.4303,20.429,76.889,238.31,162.39
5.0302,20.571,36.815,238.37,162.13
6.4518,20.586,51.468,238.62,161.95
6.5545,20.769,49.456,238.86,161.65
3.8103,20.833,76.642,239.11,161.35
3.5355,20.818,135,239.16,161.13
3.3543,20.818,152.78,239.01,160.98
3.2483,20.67,118.66,238.84,160.89
2.0443,20.63,125.38,238.74,160.72
2.1573,20.596,167.07,238.67,160.62
0.78358,20.483,116.57,238.55,160.59
2.0473,20.268,99.856,238.52,160.55
1.1912,20.144,83.615,238.5,160.42
2.5024,19.987,92.496,238.51,160.35
1.1933,19.938,144.03,238.5,160.2
0.50074,19.822,164.66,238.45,160.16
1.9308,20.037,158.72,238.42,160.15
6.4488,19.921,197.65,238.31,160.11
1.3342,19.594,170.6,237.94,160.23
2.3115,19.346,253.46,237.86,160.22
1.4548,19.175,185.22,237.82,160.35
